"当设置use_print_traces时打印处理过的异常细节","Print handled exception details when use_print_traces is set"
"如果verbose为真，则打印详细的日志信息。","Print out a verbose logging message if verbose is true."
"所有对base url的API调用。","All API calls to base url."
"所有api调用的结果，解码成json格式。","Result of all api calls, decoded into json format."
"创建一个工作目录并下载新文件","Create a working directory and download the new files"
"在更新之前保存当前安装的插件的备份。","Save a backup of the current installed addon prior to an update."
"还原最后备份的插件版本，仅由用户发起","Restore the last backed up addon version, user initiated only"
"解压缩下载的文件，并验证内容","Unzip the downloaded file, and validate contents"
"合并文件夹'merger'到'base'，不删除现有文件夹","Merge folder 'merger' into 'base' without deleting existing"
"自定义url检索实现","Custom urlretrieve implementation"
"为在后台线程中运行check调用","Called for running check in a background thread"
"指定要更新到的标记名称和url","Assign the tag name and url to update to"
"为更新程序状态加载或初始化JSON字典数据","Load or initialize JSON dictionary data for updater state"
"触发当前json结构保存到文件内的插件","Trigger save of current json structure into file within addon"
"启动一个后台线程来检查更新","Start a background thread which will check for updates"
"执行更新检查，作为后台线程的目标运行","Perform update check, run as target of background thread"
"集成到git格式存储库的Bitbucket API","Integration to Bitbucket API for git-formatted repositories"
"bitbucket都","bitbucket"
"集成到Github API","Integration to Github API"
"github","github"
"集成到GitLab API","Integration to GitLab API"
"gitlab","gitlab"
"为更新器对象提供最少的字段和函数。","Fake, bare minimum fields and functions for the updater object."
"演示最基本的偏好","Demo bare-bones preferences"
"自动检查更新","Auto-check for Update"
"如果启用，则使用间隔自动检查更新","If enabled, auto-check for updates using an interval"
"个月","Months"
"检查更新之间的月数","Number of months between checking for updates"
"天","Days"
"检查更新之间的天数","Number of days between checking for updates"
"小时","Hours"
"检查更新之间的小时数","Number of hours between checking for updates"
"分钟","Minutes"
"检查更新之间的分钟数","Number of minutes between checking for updates"
"为字段添加注释属性以避免Blender 2.8+警告","Add annotation attribute to fields to avoid Blender 2.8+ warnings"
"中间方法用于前后混合2.8拆分UI功能","Intermediate method for pre and post blender 2.8 split UI function"
"中间方法的前后搅拌器2.8抓取首选项","Intermediate method for pre and post blender 2.8 grabbing preferences"
"检查并安装更新(如果可用)","Check and install update if available"
"更新{x}插件","Update {x} addon"
"弹出检查和显示当前可用的更新","Popup to check and display current updates available"
"全新安装","Clean install"
"流程更新","Process update"
"决定安装、忽略或推迟新的插件更新","Decide to install, ignore, or defer new addon update"
"更新模块错误","Updater module error"
"更新{}准备好了!","Update {} ready!"
"选择","Choose "
"或单击外部窗口以推迟","or click outside window to defer"
"无可用更新","No updates available"
"按ok键关闭对话框","Press okay to dismiss dialog"
"检查更新了吗?","Check for update now?"
"现在检查一下","Check now for "
"现在检查{}插件的更新","Check now for an update to the {} addon"
"更新","Update "
"更新到最新版本的{x}插件","Update to the latest version of the {x} addon"
"安装{x}插件的目标版本","Install a targeted version of the {x} addon"
"要安装的目标版本","Target version to install"
"选择要安装的版本","Select the version to install"
"更新错误","Updater error"
"选择安装版本","Select install version"
"作为备选方案，指导用户手动下载插件","As a fallback, direct the user to download the addon manually"
"手动安装更新","Install update manually"
"继续手动安装更新","Proceed to manually install update"
"错误发生","Error Occurred"
"尝试自动安装时出现问题","There was an issue trying to auto-install"
"按下面的下载按钮并安装","Press the download button below and install"
"zip文件就像一个普通的插件。","the zip file like a normal addon."
"手动安装插件","Install the addon manually"
"直接下载","Direct download"
"(无法检索直接下载)","(failed to retrieve direct download)"
"打开网站","Open website"
"请参阅源网站下载更新","See source website to download the update"
"插件在适当的地方，弹出告诉用户它完成或出了什么问题","Addon in place, popup telling user it completed or what went wrong"
"安装报告","Installation Report"
"更新安装响应","Update installation response"
"发生错误，未安装","Error occurred, did not install"
"点击手动下载。","Click for manual download."
"插件恢复","Addon restored"
"重新启动搅拌器重新加载","Restart blender to reload"
"插件已成功安装","Addon successfully installed"
"考虑重新启动搅拌器以完全重新加载。","Consider restarting blender to fully reload."
"从备份中恢复插件","Restore addon from backup"
"恢复备份","Restore backup"
"忽略更新以防止将来弹出","Ignore update to prevent future popups"
"忽略更新","Ignore update"
"停止在后台检查更新","Stop checking for update in the background"
"结束背景调查","End background check"
"传入更新程序，后台线程更新程序","Passed into the updater, background thread updater"
"一旦异步线程完成，重新绘制ui","Redraw the ui once an async thread has completed"
"可以放在其他操作员前面按下发射吗","Can be placed in front of other operators to launch when pressed"
"重新启动搅拌机","Restart blender"
"完成更新","to complete update"
"更新好了!","Update ready!"
"忽略","Ignore"
"更新","Update"
"手动安装","Install manually"
"现在就开始吧","Get it now"
"初始化更新程序代码错误:","Error initializing updater code:"
"获取更新首选项时出错","Error getting updater preferences"
"更新设置","Updater Settings"
"重新启动搅拌机完成更新","Restart blender to complete update"
"检查更新","Check for update"
"检查……","Checking..."
"现在更新为","Update now to "
"插件是最新的!","Addon is up to date!"
"安装旧版本","Install old version"
"(重新)安装插件版本","(Re)install addon version"
"恢复备份({})","Restore backup ({})"
"检查间隔","Interval between checks"
"插件是最新的","Addon is up to date"
"最后的检查:","Last check: "
"最后一次检查:从不","Last check: Never"
"在这个模块中注册操作符","Registering the operators in this module"
"包含所有资产列表的列表，并且是访问其信息的顶级结构。","Contains a list of all asset Lists, and is a top level structure for accessing their information."
"检查资产列表是否已经用数据初始化，或者是否仍然需要下载。","Check whether an asset list has been initialized with data yet, or if it still needs to be downloaded."
"检查所有资产列表是否已初始化","Check whether all asset lists have been initialized"
"获取一个资产列表，并使用来自互联网的新数据初始化它","Takes an asset list and initialises it with new data from the internet"
"返回仍然需要下载的资源的数量","Return the number of assets that still need to be downloaded"
"当服务器暂时关闭时返回，可能是由于维护或容量问题。","Returned when a server is temporarily down, potentially for maintenance or because of capacity issues."
"检查一个资源是否已经从资源浏览器中拖出","Check if an asset has been dragged from the asset browser"
"更新对库路径的所有引用","Update all references to library paths"
"外部下载路径","External Downloads path"
"3D视口面板类别","3D Viewport panel category"
"N-Panel中的选项卡用于放置资源设置面板(要禁用它，将其设置为none:","The tab in the N-Panel to put the asset settings panel in (to disable it, set this to nothing: "
"资产浏览器面板位置","Asset Browser Panel Location"
"自动打包文件","Automatically pack files"
"下载插件规模","Download widget scale"
"在3D视口中显示资源下载进度的小部件的比例","The scale of the widget that shows the download progress of an asset in the 3D viewport"
"动画速度","animation speed"
"在3D视口中下载小部件的动画速度","The speed of the animations for the download widget in the 3D viewport"
"是在面板的顶部还是底部显示导入设置","Whether to show the import settings at the top of the panel or at the bottom"
"库路径:","Library path:"
"下载预览时出错，点击这里重置:","Error with downloading previews, click here to reset:"
"重置","Reset"
"检查新的资产并设置资产库","Check for new assets and set up asset library"
"检查新资产","Check for new assets"
"开放","Open       "
"搅拌机的艺术家","Blender Artists        "
"机市场","Blender Market        "
"推特","Twitter        "
"留下评论:)","Leave a review :)        "
"重新加载所有资源","Reload all assets"
"重新下载所有预览并重新设置资产目录(有利于调试)","Redownload all previews and re setup the asset catalog again (good for debugging)"